"name","sample_location","mass_list_name","mean_area"
"(1S,4S,5R,10S,13S,17S,19S,20R)-10-hydroxy-4,5,9,9,13,19,20-heptamethyl-24-oxahexacyclo[15.5.2.0Âa,Âaâ¸.0â´,Âaâ·.0âµ,Âaâ´.0â¸,ÂaÂl]tetracos-15-en-23-one","olddry","mz_cloud",12765307.8119313
"(2E,4E)-N-(2-methylpropyl)deca-2,4-dienamide","digesterA","mz_cloud",5806209.39323752
"(2E,4E)-N-(2-methylpropyl)deca-2,4-dienamide","digesterC","mz_cloud",4317155.07788455
"(2E,4E)-N-(2-methylpropyl)deca-2,4-dienamide","mix","mz_cloud",6117025.72106343
"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide","control","mz_cloud",13330699.6925245
"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide","mix","mz_cloud",9560236.022145
"(2E,6E)-10,11,15,19,23,27,31,35-Octahydroxy-3,7,11,15,19,23,27,31,35-nonamethyl-2,6-hexatriacontadien-1-yl hexopyranoside","control","mz_cloud",9261050.90551984
"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","centrin","mz_cloud",8292410.99489305
"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","control","mz_cloud",26233766.0055244
"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","digesterC","mz_cloud",5840109.44470923
"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","digesterD","mz_cloud",27710677.0519574
"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","feedpump","mz_cloud",11814541.3847212
"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","newdry","mz_cloud",24042443.0956465
"(2R,5R,6R)-3-[(1E,3E)-hepta-1,3-dien-1-yl]-5,6-dihydroxy-2-(hydroxymethyl)cyclohexan-1-one","olddry","mz_cloud",36976733.3862024
"(2S,3S)-2-[(1E,3S,4R)-3,4-dihydroxypent-1-en-1-yl]-6-oxo-3,6-dihydro-2H-pyran-3-yl (2E)-2-methylbut-2-enoate","control","mz_cloud",31570332.2402283
"(3E)-3-(3-Oxo-1,3-dihydro-2H-indol-2-ylidene)-1,3-dihydro-2H-indol-2-one_BTM03005","feedpump","itn_cyp_metabolites",9105388.04348497
"(4-benzoylpiperidino)[4-(tert-butyl)phenyl]methanone","mix","mz_cloud",3283714.08182714
"(E)-Squalene","centrin","kps_pharmaceuticals_oct22",16735389.8907859
"(E)-Squalene","digesterA","kps_pharmaceuticals_oct22",6159124.11714109
"(E)-Squalene","digesterC","kps_pharmaceuticals_oct22",8862400.92986693
"(E)-Squalene","digesterD","kps_pharmaceuticals_oct22",8020771.77090221
"(E)-Squalene","newdry","kps_pharmaceuticals_oct22",24779321.9804582
"(E)-Squalene","olddry","kps_pharmaceuticals_oct22",4342209.65941913
"(R)-Lisofylline","digesterB","kps_pharmaceuticals_oct22",5839311.34379853
"(Z)-Hexadec-9-enoic acid","feedpump","kps_pharmaceuticals_oct22",3988619.53130132
"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","control","mz_cloud",11218026.1993683
"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","feedpump","mz_cloud",6176373.85303154
"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","mix","mz_cloud",6251767.8860586
"1,2,2,6,6-Pentamethyl-4-piperidyl methacrylate","olddry","mz_cloud",4939182.89038482
"1,3-Diphenylacetone","centrin","mz_cloud",4663664.03930933
"1,3-Diphenylacetone","control","mz_cloud",59943680.5881782
"1,3-Diphenylacetone","digesterB","mz_cloud",3717512.33812122
"1,3-Diphenylacetone","mix","mz_cloud",33188955.8827613
"1,4-dihydroxyheptadec-16-en-2-yl acetate","centrin","mz_cloud",5565623.50404017
"1,4-dihydroxyheptadec-16-en-2-yl acetate","digesterB","mz_cloud",4000222.06520204
"1,4-dihydroxyheptadec-16-en-2-yl acetate","digesterC","mz_cloud",6920783.9299904
"1,4-dihydroxyheptadec-16-en-2-yl acetate","digesterD","mz_cloud",6348075.22314036
"1,4-dihydroxyheptadec-16-en-2-yl acetate","feedpump","mz_cloud",5798539.58803281
"1,4-dihydroxyheptadec-16-en-2-yl acetate","newdry","mz_cloud",6327135.62222432
"1,4-dihydroxyheptadec-16-en-2-yl acetate","olddry","mz_cloud",9691692.84607157
"1-(piperidinomethyl)-2-naphthol","control","mz_cloud",7249795.20961999
"1-(piperidinomethyl)-2-naphthol","feedpump","mz_cloud",5990954.38046375
"1-Dodecyl-2-pyrrolidinone","centrin","mz_cloud",1839763938.33376
"1-Dodecyl-2-pyrrolidinone","control","mz_cloud",1511886884.0101
"1-Dodecyl-2-pyrrolidinone","digesterA","mz_cloud",1326748060.1014
"1-Dodecyl-2-pyrrolidinone","digesterB","mz_cloud",858758696.277102
"1-Dodecyl-2-pyrrolidinone","digesterC","mz_cloud",801452766.168362
"1-Dodecyl-2-pyrrolidinone","digesterD","mz_cloud",861543088.232838
"1-Dodecyl-2-pyrrolidinone","feedpump","mz_cloud",535216721.929229
"1-Dodecyl-2-pyrrolidinone","mix","mz_cloud",2056232384.94109
"1-Dodecyl-2-pyrrolidinone","newdry","mz_cloud",1155163547.89902
"1-Dodecyl-2-pyrrolidinone","olddry","mz_cloud",1288523058.79443
"1-Hexadecanesulfonic acid","feedpump","kps_pharmaceuticals_oct22",18532817.6823268
"1-Linoleoyl glycerol","centrin","mz_cloud",9973285.31454504
"1-Linoleoyl glycerol","digesterA","mz_cloud",8373135.95314277
"1-Linoleoyl glycerol","digesterB","mz_cloud",8027384.49660938
"1-Linoleoyl glycerol","feedpump","mz_cloud",8375116.7068566
"1-Linoleoyl glycerol","newdry","mz_cloud",6201015.0822685
"1-Naphthol","mix","mz_cloud",4514270.99789652
"1-Pentyl-1H-indole-3-carboxylic acid","centrin","mz_cloud",849344.506826716
"1-Pentyl-1H-indole-3-carboxylic acid","digesterB","mz_cloud",6104690.739974
"1-Pentyl-1H-indole-3-carboxylic acid","digesterC","mz_cloud",738627.590199529
"1-Pentyl-1H-indole-3-carboxylic acid","newdry","mz_cloud",6694790.46942359
"1-Pentyl-1H-indole-3-carboxylic acid","olddry","mz_cloud",5787570.30615941
"1-Tetradecylamine","centrin","mz_cloud",540388448.055986
"1-Tetradecylamine","control","mz_cloud",61768632.487806
"1-Tetradecylamine","digesterA","mz_cloud",367585371.489878
"1-Tetradecylamine","digesterB","mz_cloud",188916499.085562
"1-Tetradecylamine","digesterC","mz_cloud",810972852.396949
"1-Tetradecylamine","digesterD","mz_cloud",914261734.381226
"1-Tetradecylamine","feedpump","mz_cloud",5821540267.14111
"1-Tetradecylamine","mix","mz_cloud",201907021.400338
"1-Tetradecylamine","newdry","mz_cloud",635092750.302864
"1-Tetradecylamine","olddry","mz_cloud",207781914.622757
"1-[2-Hydroxy-3-(phenylthio)propyl]piperidine-4-carboxamide","mix","mz_cloud",1109440.34025034
"1-ethyl-4-(2-phenylethynyl)piperidin-4-ol","feedpump","mz_cloud",8927155.50637613
"1-oleoylglycerol","centrin","kps_pharmaceuticals_oct22",34710828.9783252
"1-oleoylglycerol","digesterA","kps_pharmaceuticals_oct22",18026345.1409947
"1-oleoylglycerol","digesterB","kps_pharmaceuticals_oct22",24179794.3509379
"1-oleoylglycerol","digesterC","kps_pharmaceuticals_oct22",30466154.2058436
"1-oleoylglycerol","digesterD","kps_pharmaceuticals_oct22",38102840.702298
"1-oleoylglycerol","feedpump","kps_pharmaceuticals_oct22",83719929.2397563
"1-oleoylglycerol","newdry","kps_pharmaceuticals_oct22",29512384.2854936
"1-oleoylglycerol","olddry","kps_pharmaceuticals_oct22",48743271.4231845
"10-HDA","control","mz_cloud",18589872.5460438
"10-HDA","digesterB","mz_cloud",4439270.40153845
"10-HDA","feedpump","mz_cloud",9785873.27523394
"10-HDA","mix","mz_cloud",4649195.96853958
"10-[(acetyloxy)methyl]-6-formyl-3-methylidene-2-oxo-2H,3H,3aH,4H,5H,8H,9H,11aH-cyclodeca[b]furan-4-yl 2-methylbutanoate","mix","mz_cloud",30984590.2460336
"11(Z),14(Z),17(Z)-Eicosatrienoic acid","feedpump","mz_cloud",25410406.9010097
"11,13-Dihydroxy-4-methyl-4,5,6,7,8,9-hexahydro-2H-3-benzoxacyclododecine-2,10(1H)-dione","centrin","mz_cloud",4883043.36582575
"11,13-Dihydroxy-4-methyl-4,5,6,7,8,9-hexahydro-2H-3-benzoxacyclododecine-2,10(1H)-dione","digesterD","mz_cloud",3155523.99568371
"11,13-Dihydroxy-4-methyl-4,5,6,7,8,9-hexahydro-2H-3-benzoxacyclododecine-2,10(1H)-dione","newdry","mz_cloud",5249775.7909185
"11,13-Dihydroxy-4-methyl-4,5,6,7,8,9-hexahydro-2H-3-benzoxacyclododecine-2,10(1H)-dione","olddry","mz_cloud",5615110.53034103
"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol","centrin","kps_cannabinoids",4012950.36986297
"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol","digesterA","kps_cannabinoids",14846068.2126291
"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol","digesterB","kps_cannabinoids",6601999.80413291
"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol","digesterC","kps_cannabinoids",23309885.5272508
"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol","digesterD","kps_cannabinoids",40362181.4455642
"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol","newdry","kps_cannabinoids",1519765.75311212
"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol","olddry","kps_cannabinoids",5531387.02359664
"12-Oxo phytodienoic acid","centrin","mz_cloud",2037143.48256959
"12-Oxo phytodienoic acid","digesterB","mz_cloud",3379819.42817739
"12-Oxo phytodienoic acid","feedpump","mz_cloud",9791165.23868497
"12-Oxo phytodienoic acid","newdry","mz_cloud",37877932.8287268
"13(S)-HOTrE","feedpump","mz_cloud",7957450.46583698
"15-Crown-5","newdry","mz_cloud",14459475.000104
"16-Heptadecyne-1,2,4-triol","centrin","mz_cloud",8104976.71876887
"16-Heptadecyne-1,2,4-triol","control","mz_cloud",6411203.618001
"16-Heptadecyne-1,2,4-triol","digesterA","mz_cloud",7429872.552785
"16-Heptadecyne-1,2,4-triol","digesterB","mz_cloud",5872746.74811895
"16-Heptadecyne-1,2,4-triol","feedpump","mz_cloud",5460489.91007626
"16-Heptadecyne-1,2,4-triol","newdry","mz_cloud",5126778.97432413
"16-Heptadecyne-1,2,4-triol","olddry","mz_cloud",5087321.0393814
"17-Methyltestosterone","centrin","kps_psychoactive_substances_v2",27231525.2408758
"17-Methyltestosterone","digesterA","kps_psychoactive_substances_v2",488745488.211791
"17-Methyltestosterone","digesterB","kps_psychoactive_substances_v2",19618205.9062632
"17-Methyltestosterone","digesterC","kps_psychoactive_substances_v2",30923377.0019064
"17-Methyltestosterone","digesterD","kps_psychoactive_substances_v2",34908164.9248134
"17-Methyltestosterone","feedpump","kps_psychoactive_substances_v2",90356564.462422
"17-Methyltestosterone","newdry","kps_psychoactive_substances_v2",26886708.2362665
"17-Methyltestosterone","olddry","kps_psychoactive_substances_v2",35942361.8056806
"17beta-Estradiol","centrin","kps_pharmaceuticals_oct22",10558404.1363587
"17beta-Estradiol","digesterA","kps_pharmaceuticals_oct22",25990017.5006741
"17beta-Estradiol","digesterB","kps_pharmaceuticals_oct22",345556802.618214
"17beta-Estradiol","digesterC","kps_pharmaceuticals_oct22",91498121.9039792
"17beta-Estradiol","digesterD","kps_pharmaceuticals_oct22",104962483.50917
"17beta-Estradiol","feedpump","kps_pharmaceuticals_oct22",1110970.51529688
"17beta-Estradiol","newdry","kps_pharmaceuticals_oct22",23383795.5333843
"17beta-Estradiol","olddry","kps_pharmaceuticals_oct22",113552485.251619
"17α-Methyl-androstan-3-hydroxyimine-17β-ol","digesterA","mz_cloud",72845219.5418495
"17α-Methyl-androstan-3-hydroxyimine-17β-ol","digesterB","mz_cloud",20088444.4166573
"2,2,6,6-Tetramethyl-4-piperidinol","centrin","mz_cloud",19842517.738855
"2,2,6,6-Tetramethyl-4-piperidinol","control","mz_cloud",31680128.9896006
"2,2,6,6-Tetramethyl-4-piperidinol","digesterA","mz_cloud",27917020.3763964
"2,2,6,6-Tetramethyl-4-piperidinol","digesterB","mz_cloud",18288566.3766142
"2,2,6,6-Tetramethyl-4-piperidinol","digesterC","mz_cloud",17233508.4094781
"2,2,6,6-Tetramethyl-4-piperidinol","digesterD","mz_cloud",22249561.9570164
"2,2,6,6-Tetramethyl-4-piperidinol","feedpump","mz_cloud",23148936.6617528
"2,2,6,6-Tetramethyl-4-piperidinol","mix","mz_cloud",6458523.6509
"2,2,6,6-Tetramethyl-4-piperidinol","newdry","mz_cloud",10576121.6858293
"2,2,6,6-Tetramethyl-4-piperidinol","olddry","mz_cloud",25235796.4120699
"2,4-Di-tert-butylphenol","centrin","kps_cannabinoids",20320841.8643517
"2,4-Di-tert-butylphenol","digesterA","kps_cannabinoids",11185373.8633068
"2,4-Di-tert-butylphenol","digesterB","kps_cannabinoids",8793540.2092531
"2,4-Di-tert-butylphenol","digesterC","kps_cannabinoids",7507119.17790526
"2,4-Di-tert-butylphenol","digesterD","kps_cannabinoids",4416073.89012421
"2,4-Di-tert-butylphenol","feedpump","kps_cannabinoids",4726692.45148493
"2,4-Di-tert-butylphenol","newdry","kps_cannabinoids",6902452.31259335
"2,4-Di-tert-butylphenol","olddry","kps_cannabinoids",3899938.92901354
"2,5-Anhydro-4,6-dideoxy-6-{[(1-methyl-1H-pyrazol-4-yl)carbonyl]amino}-4-(4-phenyl-1-piperazinyl)-D-galactitol","centrin","mz_cloud",9275192.36691307
"2,5-Anhydro-4,6-dideoxy-6-{[(1-methyl-1H-pyrazol-4-yl)carbonyl]amino}-4-(4-phenyl-1-piperazinyl)-D-galactitol","digesterB","mz_cloud",5711250.29594947
"2,5-Anhydro-4,6-dideoxy-6-{[(1-methyl-1H-pyrazol-4-yl)carbonyl]amino}-4-(4-phenyl-1-piperazinyl)-D-galactitol","digesterC","mz_cloud",6121892.67144204
"2-(1,3-benzodioxol-5-yl)-7-ethylimidazo[1,2-a]pyridine","digesterA","mz_cloud",4694601.11093566
"2-(8-Hydroxy-4a,8-dimethyldecahydro-2-naphthalenyl)acrylic acid","mix","mz_cloud",212273955.101166
"2-Aminooctadec-4-yne-1,3-diol","centrin","mz_cloud",3410550.20309703
"2-Aminooctadec-4-yne-1,3-diol","digesterC","mz_cloud",4138387.50214541
"2-Aminooctadec-4-yne-1,3-diol","digesterD","mz_cloud",4498194.54132718
"2-Aminooctadec-4-yne-1,3-diol","feedpump","mz_cloud",57532589.5672663
"2-Aminooctadec-4-yne-1,3-diol","mix","mz_cloud",2901072.96602995
"2-Aminooctadec-4-yne-1,3-diol","newdry","mz_cloud",10759786.8335095
"2-Aminooctadec-4-yne-1,3-diol","olddry","mz_cloud",4985818.01715335
"2-Arachidonoyl glycerol","digesterD","mz_cloud",6613917.13419146
"2-Ethyl-N-{4-[(2R,3R)-3-(hydroxymethyl)-5-oxo-2-morpholinyl]phenyl}butanamide","centrin","mz_cloud",39948401.817329
"2-Ethyl-N-{4-[(2R,3R)-3-(hydroxymethyl)-5-oxo-2-morpholinyl]phenyl}butanamide","digesterA","mz_cloud",58723526.5126447
"2-Ethyl-N-{4-[(2R,3R)-3-(hydroxymethyl)-5-oxo-2-morpholinyl]phenyl}butanamide","digesterB","mz_cloud",53616559.4411878
"2-Ethyl-N-{4-[(2R,3R)-3-(hydroxymethyl)-5-oxo-2-morpholinyl]phenyl}butanamide","digesterC","mz_cloud",73648860.1256003
"2-Ethyl-N-{4-[(2R,3R)-3-(hydroxymethyl)-5-oxo-2-morpholinyl]phenyl}butanamide","feedpump","mz_cloud",90585179.0245279
"2-Ethyl-N-{4-[(2R,3R)-3-(hydroxymethyl)-5-oxo-2-morpholinyl]phenyl}butanamide","newdry","mz_cloud",30786808.4721785
"2-Ethyl-N-{4-[(2R,3R)-3-(hydroxymethyl)-5-oxo-2-morpholinyl]phenyl}butanamide","olddry","mz_cloud",18654672.7791806
"2-Ethylmethcathinone","centrin","kps_psychoactive_substances_v2",6062719.03512338
"2-Ethylmethcathinone","digesterA","kps_psychoactive_substances_v2",17702110.3015185
"2-Ethylmethcathinone","digesterC","kps_psychoactive_substances_v2",9059259.51628515
"2-Ethylmethcathinone","digesterD","kps_psychoactive_substances_v2",8219434.70345017
"2-Hydroxybenzothiazole","digesterA","mz_cloud",176288203.782019
"2-Hydroxybenzothiazole","digesterB","mz_cloud",34835677.4788354
"2-Methylbenzophenone","control","mz_cloud",1406439.38060648
"2-Methylbenzophenone","mix","mz_cloud",5137704.15808311
"2-[(3S)-1-(Cyclohexylmethyl)-3-pyrrolidinyl]-5-(1-methyl-1H-imidazol-5-yl)-1,3,4-oxadiazole","centrin","mz_cloud",23897510.4698943
"2-[(3S)-1-(Cyclohexylmethyl)-3-pyrrolidinyl]-5-(1-methyl-1H-imidazol-5-yl)-1,3,4-oxadiazole","control","mz_cloud",38506670.657534
"2-[(3S)-1-(Cyclohexylmethyl)-3-pyrrolidinyl]-5-(1-methyl-1H-imidazol-5-yl)-1,3,4-oxadiazole","digesterA","mz_cloud",6863535.76801352
"2-[(3S)-1-(Cyclohexylmethyl)-3-pyrrolidinyl]-5-(1-methyl-1H-imidazol-5-yl)-1,3,4-oxadiazole","digesterB","mz_cloud",46440617.1287272
"2-[(3S)-1-(Cyclohexylmethyl)-3-pyrrolidinyl]-5-(1-methyl-1H-imidazol-5-yl)-1,3,4-oxadiazole","digesterD","mz_cloud",35156125.8081411
"2-[(3S)-1-(Cyclohexylmethyl)-3-pyrrolidinyl]-5-(1-methyl-1H-imidazol-5-yl)-1,3,4-oxadiazole","feedpump","mz_cloud",14457767.4798825
"2-[(3S)-1-(Cyclohexylmethyl)-3-pyrrolidinyl]-5-(1-methyl-1H-imidazol-5-yl)-1,3,4-oxadiazole","mix","mz_cloud",26329641.8103345
"2-[(3S)-1-(Cyclohexylmethyl)-3-pyrrolidinyl]-5-(1-methyl-1H-imidazol-5-yl)-1,3,4-oxadiazole","newdry","mz_cloud",16401152.913635
"2-[(3S)-1-(Cyclohexylmethyl)-3-pyrrolidinyl]-5-(1-methyl-1H-imidazol-5-yl)-1,3,4-oxadiazole","olddry","mz_cloud",42659599.0849308
"2-[(3S)-1-(Cyclohexylmethyl)-3-pyrrolidinyl]-5-methoxy-1H-benzimidazole","digesterA","mz_cloud",15012205.9532436
"2-benzylideneindan-1-one","centrin","mz_cloud",29467699.2676996
"2-benzylideneindan-1-one","control","mz_cloud",54574590.4696116
"2-benzylideneindan-1-one","mix","mz_cloud",8609290.38716431
"2-piperidinobenzoic acid","mix","mz_cloud",28065810.7732075
"25iP-NBOMe","feedpump","mz_cloud",8181239.23845789
"2C-G","olddry","kps_psychoactive_substances_v2",16507662.408904
"2C-P","centrin","kps_psychoactive_substances_v2",2965346.85422058
"2C-P","digesterA","kps_psychoactive_substances_v2",3751505.48929976
"2C-P","feedpump","kps_psychoactive_substances_v2",4359266.53930524
"2C-P","olddry","kps_psychoactive_substances_v2",3351483.81878404
"3,3,5,5-Tetramethylpyrroline-N-oxide","control","mz_cloud",15220417.0511326
"3,3,5,5-Tetramethylpyrroline-N-oxide","digesterB","mz_cloud",2703263.98981794
"3,3,5,5-Tetramethylpyrroline-N-oxide","digesterD","mz_cloud",10493289.9597441
"3,3,5,5-Tetramethylpyrroline-N-oxide","feedpump","mz_cloud",14058583.168023
"3,3,5,5-Tetramethylpyrroline-N-oxide","mix","mz_cloud",11615994.0545784
"3,4-Dimethylaniline","centrin","kps_pharmaceuticals_oct22",51630419.8218556
"3,4-Dimethylaniline","digesterA","kps_pharmaceuticals_oct22",47428806.654571
"3,4-Dimethylaniline","digesterB","kps_pharmaceuticals_oct22",46640257.1234743
"3,4-Dimethylaniline","digesterC","kps_pharmaceuticals_oct22",51652848.5856124
"3,4-Dimethylaniline","digesterD","kps_pharmaceuticals_oct22",137528723.073959
"3,4-Dimethylaniline","feedpump","kps_pharmaceuticals_oct22",245303709.594511
"3,4-Dimethylaniline","newdry","kps_pharmaceuticals_oct22",43918187.9577646
"3,4-Dimethylaniline","olddry","kps_pharmaceuticals_oct22",56754849.0510764
"3,5-Dimethyl-1-phenylpyrazole","digesterC","mz_cloud",16887406.2882005
"3,5-Dimethyl-1-phenylpyrazole","digesterD","mz_cloud",17061566.4168146
"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","centrin","mz_cloud",111896015.151052
"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","control","mz_cloud",98415224.9256535
"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","digesterB","mz_cloud",56838872.0039551
"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","feedpump","mz_cloud",44950835.8878688
"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","mix","mz_cloud",90629126.548328
"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","olddry","mz_cloud",60906654.50444
"3-(3,4,5-trimethoxyphenyl)propanoic acid","digesterB","mz_cloud",22185120.2307653
"3-Carboxymedetomidine","centrin","mz_cloud",11539419.7661062
"3-Carboxymedetomidine","digesterB","mz_cloud",10417170.5715813
"3-Carboxymedetomidine","olddry","mz_cloud",7641399.55280989
"3-Hydroxycyclobenzaprine","digesterA","mz_cloud",21013931.3470751
"3-Hydroxycyclobenzaprine","digesterB","mz_cloud",28932192.8613686
"3-[(2H-1,3-benzodioxol-5-yl)methyl]-4-[(3,4-dimethoxyphenyl)methyl]oxolan-2-one","olddry","mz_cloud",2965509.67360398
"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol","centrin","mz_cloud",12823767.2315003
"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol","digesterC","mz_cloud",10306028.482012
"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol","digesterD","mz_cloud",6435971.37427644
"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol","feedpump","mz_cloud",51922416.4829675
"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol","newdry","mz_cloud",16049973.4404969
"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol","olddry","mz_cloud",15562035.1923221
"3alpha-Androstanediol","feedpump","kps_psychoactive_substances_v2",4784336.89782616
"3alpha-Androstanediol","newdry","kps_psychoactive_substances_v2",8621795.99955419
"4'-Deoxycirramycin�A1_BTM02228","olddry","itn_cyp_metabolites",13384870.0675135
"4'-Methyl-α-pyrrolidinopropiophenone","control","mz_cloud",17645030.5015062
